Timestamp,BME_Temp,BME_Hum,BME_Pres,BME_Gas,SHT_Temp,SHT_Hum,MQ3,MQ135,MQ136,MQ137,ADC_RMS,ADC_Channel,ADC_Frequency
2025-08-06 20:59:24.387541,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,1000
2025-08-06 20:59:24.433271,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,1000
2025-08-06 20:59:24.476435,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,10000
2025-08-06 20:59:24.521678,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,10000
2025-08-06 20:59:24.566261,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,10000
2025-08-06 20:59:24.569379,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,10000
2025-08-06 20:59:24.571850,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,100000
2025-08-06 20:59:24.573790,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,100000
2025-08-06 20:59:24.575404,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,100000
2025-08-06 20:59:24.577110,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,100000
2025-08-06 20:59:24.609995,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,1,1000000
2025-08-06 20:59:24.614626,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,2,1000000
2025-08-06 20:59:24.619438,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,3,1000000
2025-08-06 20:59:24.656600,0.0,0.0,0.0,1.9675688743591309,,,0,0,205,209,0.0,4,1000000
2025-08-06 20:59:26.141679,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,10
2025-08-06 20:59:26.186299,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,10
2025-08-06 20:59:26.232716,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,10
2025-08-06 20:59:26.235299,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,10
2025-08-06 20:59:26.237759,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,100
2025-08-06 20:59:26.276029,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,100
2025-08-06 20:59:26.369952,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,100
2025-08-06 20:59:26.409901,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,100
2025-08-06 20:59:26.460149,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,1000
2025-08-06 20:59:26.464550,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,1000
2025-08-06 20:59:26.468037,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,1000
2025-08-06 20:59:26.499959,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,1000
2025-08-06 20:59:26.551249,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,10000
2025-08-06 20:59:26.593898,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,10000
2025-08-06 20:59:26.636595,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,10000
2025-08-06 20:59:26.643087,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,10000
2025-08-06 20:59:26.648119,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,100000
2025-08-06 20:59:26.652458,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,100000
2025-08-06 20:59:26.656212,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,100000
2025-08-06 20:59:26.659758,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,100000
2025-08-06 20:59:26.665049,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,1,1000000
2025-08-06 20:59:26.671816,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,2,1000000
2025-08-06 20:59:26.678373,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,3,1000000
2025-08-06 20:59:26.684726,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,213,0.0,4,1000000
2025-08-06 20:59:28.389720,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,214,0.0,1,10
2025-08-06 20:59:28.479407,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,214,0.0,2,10
2025-08-06 20:59:28.526150,0.0,0.0,0.0,1.9675688743591309,,,0,0,208,214,0.0,3,10
